face_id,x,y,z,closeness,betweenness
face_1228,31093.756274,-938.924042,8530.516379,0.027548,0.002248
face_1229,31167.243333,-1038.924042,8530.516379,0.027603,0.008269
face_1230,31267.243333,-1138.924042,8530.516379,0.027184,0.008515
face_1231,31367.243333,-1238.924042,8530.516379,0.026743,0.009172
face_1232,31467.243333,-1338.924042,8530.516379,0.026295,0.008514
face_1233,31567.243333,-1438.924042,8530.516379,0.025843,0.006759
face_1234,31667.243333,-1538.924042,8530.516379,0.025386,0.00472
face_1235,31767.243333,-1638.924042,8530.516379,0.024926,0.002878
face_1236,31867.243333,-1738.924042,8530.516379,0.024465,0.001432
face_1237,31951.93729,-1638.924042,8530.516379,0.024462,0.001454
face_1238,35667.243333,-1811.217489,8530.516379,0.01839,0.000331
face_1239,35752.243333,-1738.924042,8530.516379,0.018391,0.000645
face_1240,35619.51187,953.967404,8530.516379,0.020213,1e-06
face_1241,35567.243333,1068.967405,8530.516379,0.020331,0.0129
face_1242,35471.889971,1153.520114,8530.516379,0.020361,0.009177
face_1243,35362.820961,1261.075958,8530.516379,0.020341,0.000801
face_1244,35267.243333,1361.075958,8530.516379,0.020314,0.000529
face_1245,35216.557584,1261.075958,8530.516379,0.020314,0.00064
face_1246,34911.855765,1361.075958,8530.516379,0.020245,1e-06
face_1247,34055.500179,1361.075958,8530.516379,0.020454,0.000494
face_1248,33967.243333,1261.075958,8530.516379,0.020516,0.003553
face_1249,33867.243333,1161.075958,8530.516379,0.020561,0.006235
face_1250,33767.243333,1061.075958,8530.516379,0.020577,0.008986
face_1251,33667.243333,961.075958,8530.516379,0.020571,0.010835
face_1252,33567.243333,861.075958,8530.516379,0.020549,0.010722
face_1253,33467.243333,761.075958,8530.516379,0.020509,0.008932
face_1254,33367.243333,661.075958,8530.516379,0.02045,0.006612
face_1255,33267.243333,561.075958,8530.516379,0.020374,0.004506
face_1256,33167.243333,461.075958,8530.516379,0.020281,0.003439
face_1257,33267.243333,361.075958,8530.516379,0.020285,0.005109
face_1258,33367.243333,261.075958,8530.516379,0.020279,0.006812
face_1259,33467.243333,161.075958,8530.516379,0.020262,0.006356
face_1260,33567.243333,61.075958,8530.516379,0.020235,0.003695
face_1261,33667.243333,-28.930132,8530.516379,0.020198,0.000896
face_1262,32928.909299,661.075958,8530.516379,0.024395,0.000969
face_1263,32867.243333,761.075958,8530.516379,0.024418,0.003517
face_1264,32767.243333,861.075958,8530.516379,0.024428,0.005883
face_1265,32667.243333,961.075958,8530.516379,0.024423,0.006573
face_1266,32567.243333,1061.075958,8530.516379,0.024405,0.005291
face_1267,32467.243333,1161.075958,8530.516379,0.024372,0.00327
face_1268,32367.243333,1261.075958,8530.516379,0.024327,0.001477
face_1269,32311.974403,1361.075958,8530.516379,0.024268,8.7e-05
face_1270,31567.243333,633.989529,8530.516379,0.025176,0.002049
face_1271,31467.243333,561.075958,8530.516379,0.025175,0.004141
face_1272,31567.243333,476.77577,8530.516379,0.025172,0.001506
face_1273,31467.243333,206.73811,8530.516379,0.029336,0.004024
face_1274,31367.243333,261.075958,8530.516379,0.029569,0.005509
face_1275,31267.243333,361.075958,8530.516379,0.029779,0.009924
face_1276,31167.243333,261.075958,8530.516379,0.030121,0.045502
face_1277,31067.243333,161.075958,8530.516379,0.030412,0.073311
face_1278,30967.243333,61.075958,8530.516379,0.030504,0.047635
face_1279,30867.243333,-38.924042,8530.516379,0.030554,0.037926
face_1280,30767.243333,-138.924042,8530.516379,0.03056,0.031794
face_1281,30667.243333,-238.924042,8530.516379,0.03043,0.029391
face_1282,30567.243333,-338.924042,8530.516379,0.029796,0.032496
face_1283,30467.243333,-438.924042,8530.516379,0.029119,0.089745
face_1284,30567.243333,-538.924042,8530.516379,0.028837,0.009875
face_1285,30667.243333,-638.924042,8530.516379,0.028537,0.010406
face_1286,30767.243333,-738.924042,8530.516379,0.02822,0.00827
face_1287,30867.243333,-838.924042,8530.516379,0.027812,0.00476
face_1288,30967.243333,-938.924042,8530.516379,0.027396,0.00195
face_1289,31028.756278,-1008.560416,8530.516379,0.026974,0.000134
face_1290,31093.756273,-1038.924042,8530.516379,0.026872,0.002288
face_1291,31167.243333,-1138.924042,8530.516379,0.026917,0.007112
face_1292,31267.243333,-1238.924042,8530.516379,0.026512,0.007515
face_1293,31367.243333,-1338.924042,8530.516379,0.026085,0.007777
face_1294,31467.243333,-1438.924042,8530.516379,0.025653,0.00675
face_1295,31567.243333,-1538.924042,8530.516379,0.025216,0.004977
face_1296,31667.243333,-1638.924042,8530.516379,0.024775,0.003156
face_1297,31767.243333,-1738.924042,8530.516379,0.024331,0.001554
face_1298,31867.243333,-1811.217489,8530.516379,0.023886,0.000224
face_1299,31951.93729,-1738.924042,8530.516379,0.023889,0.000796
face_1300,35752.243333,-1811.217489,8530.516379,0.018062,2e-06
face_1301,35669.640684,1064.043063,8530.516379,0.019931,0.009254
face_1302,35565.989926,1160.74949,8530.516379,0.019963,0.007093
face_1303,35477.820961,1261.075958,8530.516379,0.019957,0.002935
face_1304,35362.820961,1361.075958,8530.516379,0.019936,1.1e-05
face_1305,35216.557584,1361.075958,8530.516379,0.01991,1e-06
face_1306,33967.243333,1361.075958,8530.516379,0.020108,0.000765
face_1307,33867.243333,1261.075958,8530.516379,0.020162,0.003608
face_1308,33767.243333,1161.075958,8530.516379,0.020199,0.006302
face_1309,33667.243333,1061.075958,8530.516379,0.020209,0.008674
face_1310,33567.243333,961.075958,8530.516379,0.020198,0.00971
face_1311,33467.243333,861.075958,8530.516379,0.020171,0.008883
face_1312,33367.243333,761.075958,8530.516379,0.020126,0.006922
face_1313,33267.243333,661.075958,8530.516379,0.020063,0.004816
face_1314,33167.243333,561.075958,8530.516379,0.019984,0.002983
face_1315,33067.243333,461.075958,8530.516379,0.019889,0.001748
face_1316,33167.243333,361.075958,8530.516379,0.019899,0.00332
face_1317,33267.243333,261.075958,8530.516379,0.019898,0.005112
face_1318,33367.243333,161.075958,8530.516379,0.019888,0.005555
face_1319,33467.243333,61.075958,8530.516379,0.019868,0.003743
face_1320,33567.243333,-28.930132,8530.516379,0.019838,0.001063
face_1321,32928.909299,761.075958,8530.516379,0.023845,0.001083
face_1322,32867.243333,861.075958,8530.516379,0.023862,0.00354
face_1323,32767.243333,961.075958,8530.516379,0.023867,0.00527
face_1324,32667.243333,1061.075958,8530.516379,0.023858,0.005106
face_1325,32567.243333,1161.075958,8530.516379,0.023836,0.003505
face_1326,32467.243333,1261.075958,8530.516379,0.023801,0.001689
face_1327,32367.243333,1361.075958,8530.516379,0.023753,0.000195
face_1328,31467.243333,633.989529,8530.516379,0.024563,0.00153
face_1329,31367.243333,561.075958,8530.516379,0.02456,0.001988
face_1330,31467.243333,476.77577,8530.516379,0.024559,0.0013
face_1331,31567.243333,206.73811,8530.516379,0.028506,0.001787
face_1332,31467.243333,261.075958,8530.516379,0.028729,0.003777
face_1333,31367.243333,361.075958,8530.516379,0.028931,0.003228
face_1334,31267.243333,411.77577,8530.516379,0.029111,0.002365
face_1335,31167.243333,361.075958,8530.516379,0.029459,0.019474
face_1336,31067.243333,261.075958,8530.516379,0.02976,0.0553
face_1337,30967.243333,161.075958,8530.516379,0.030031,0.063061
face_1338,30867.243333,61.075958,8530.516379,0.030106,0.041702
face_1339,30767.243333,-38.924042,8530.516379,0.030141,0.034315
face_1340,30667.243333,-138.924042,8530.516379,0.030042,0.028691
face_1341,30567.243333,-238.924042,8530.516379,0.0299,0.02728
face_1342,30467.243333,-338.924042,8530.516379,0.029272,0.030894
face_1343,30367.243333,-438.924042,8530.516379,0.028603,0.091378
face_1344,30467.243333,-538.924042,8530.516379,0.028345,0.008309
face_1345,30567.243333,-638.924042,8530.516379,0.02807,0.009213
face_1346,30667.243333,-738.924042,8530.516379,0.027777,0.008149
face_1347,30767.243333,-838.924042,8530.516379,0.027469,0.005314
face_1348,30867.243333,-938.924042,8530.516379,0.027075,0.002429
face_1349,30967.243333,-1008.560416,8530.516379,0.026673,0.000396
face_1350,31093.756273,-1138.924042,8530.516379,0.026221,0.002274
face_1351,31167.243333,-1238.924042,8530.516379,0.026257,0.006132
face_1352,31267.243333,-1338.924042,8530.516379,0.025865,0.006491
face_1353,31367.243333,-1438.924042,8530.516379,0.025453,0.006307
face_1354,31467.243333,-1538.924042,8530.516379,0.025035,0.005017
face_1355,31567.243333,-1638.924042,8530.516379,0.024613,0.003309
face_1356,31667.243333,-1738.924042,8530.516379,0.024187,0.001688
face_1357,31767.243333,-1811.217489,8530.516379,0.023759,0.000269
face_1358,31951.93729,-1811.217489,8530.516379,0.023337,2e-06
face_1359,35684.51187,961.075958,8530.516379,0.019544,0.005488
face_1360,35767.243333,1061.075958,8530.516379,0.019543,0.001432
face_1361,35673.377942,1132.42411,8530.516379,0.019576,0.000844
face_1362,35667.243333,1199.506106,8530.516379,0.019574,0.002385
face_1363,35567.243333,1261.075958,8530.516379,0.019575,0.002926
face_1364,35477.820961,1361.075958,8530.516379,0.019568,0.000466
face_1365,33867.243333,1361.075958,8530.516379,0.019768,0.00094
face_1366,33767.243333,1261.075958,8530.516379,0.019814,0.003687
face_1367,33667.243333,1161.075958,8530.516379,0.019845,0.006254
face_1368,33567.243333,1061.075958,8530.516379,0.019848,0.008098
face_1369,33467.243333,961.075958,8530.516379,0.019832,0.008347
face_1370,33367.243333,861.075958,8530.516379,0.0198,0.007032
face_1371,33267.243333,761.075958,8530.516379,0.019751,0.005075
face_1372,33167.243333,661.075958,8530.516379,0.019685,0.003194
face_1373,33067.243333,561.075958,8530.516379,0.019603,0.001581
face_1374,32993.909299,461.075958,8530.516379,0.019507,0.000296
face_1375,33067.243333,361.075958,8530.516379,0.019521,0.001741
face_1376,33167.243333,261.075958,8530.516379,0.019527,0.003447
face_1377,33267.243333,161.075958,8530.516379,0.019522,0.004482
face_1378,33367.243333,61.075958,8530.516379,0.019508,0.00356
face_1379,33467.243333,-28.930132,8530.516379,0.019485,0.001183
face_1380,32928.909299,861.075958,8530.516379,0.023314,0.001163
face_1381,32867.243333,961.075958,8530.516379,0.023327,0.003384
face_1382,32767.243333,1061.075958,8530.516379,0.023327,0.004366
face_1383,32667.243333,1161.075958,8530.516379,0.023314,0.003534
face_1384,32567.243333,1261.075958,8530.516379,0.023289,0.001861
face_1385,32467.243333,1361.075958,8530.516379,0.023252,0.000289
face_1386,31367.243333,633.989529,8530.516379,0.023977,0.00084
face_1387,31302.93091,561.075958,8530.516379,0.023972,0.000321
face_1388,31367.243333,476.77577,8530.516379,0.023974,0.000772
face_1389,31665.768172,206.73811,8530.516379,0.027718,0.000228
face_1390,31567.243333,261.075958,8530.516379,0.027932,0.002001
face_1391,31467.243333,361.075958,8530.516379,0.028126,0.002618
face_1392,31367.243333,411.77577,8530.516379,0.028299,0.00122
face_1393,31167.243333,411.77577,8530.516379,0.028805,0.005407
face_1394,31067.243333,361.075958,8530.516379,0.029114,0.032792
face_1395,30967.243333,261.075958,8530.516379,0.029394,0.058232
face_1396,30867.243333,161.075958,8530.516379,0.029645,0.05316
face_1397,30767.243333,61.075958,8530.516379,0.029705,0.037577
face_1398,30667.243333,-38.924042,8530.516379,0.029636,0.03048
face_1399,30567.243333,-138.924042,8530.516379,0.029525,0.026346
face_1400,30467.243333,-238.924042,8530.516379,0.029372,0.025324
face_1401,30367.243333,-338.924042,8530.516379,0.02875,0.02946
face_1402,30267.243333,-438.924042,8530.516379,0.028081,0.094167
face_1403,30367.243333,-538.924042,8530.516379,0.027856,0.007016
face_1404,30467.243333,-638.924042,8530.516379,0.027604,0.007907
face_1405,30567.243333,-738.924042,8530.516379,0.027335,0.007645
face_1406,30667.243333,-838.924042,8530.516379,0.02705,0.005545
face_1407,30767.243333,-938.924042,8530.516379,0.02675,0.002797
face_1408,30867.243333,-1008.560416,8530.516379,0.026368,0.000582
face_1409,31093.756273,-1238.924042,8530.516379,0.025595,0.002206
face_1410,31167.243333,-1338.924042,8530.516379,0.025623,0.005241
face_1411,31267.243333,-1438.924042,8530.516379,0.025243,0.005405
face_1412,31367.243333,-1538.924042,8530.516379,0.024845,0.004795
face_1413,31467.243333,-1638.924042,8530.516379,0.024441,0.00336
face_1414,31567.243333,-1738.924042,8530.516379,0.024032,0.001766
face_1415,31667.243333,-1811.217489,8530.516379,0.023621,0.000313
face_1416,35684.715786,867.043089,8530.516379,0.019171,0.0033
face_1417,35767.243333,961.075958,8530.516379,0.019171,0.001513
face_1418,35767.243332,1134.506104,8530.516379,0.019202,1.4e-05
face_1419,35767.243333,1199.506106,8530.516379,0.019199,0.000376
face_1420,35667.243333,1261.075958,8530.516379,0.019201,0.001811
face_1421,35567.243333,1361.075958,8530.516379,0.0192,0.000706
face_1422,33767.243333,1361.075958,8530.516379,0.019433,0.001071
face_1423,33667.243333,1261.075958,8530.516379,0.019473,0.003736
face_1424,33567.243333,1161.075958,8530.516379,0.019497,0.006048
face_1425,33467.243333,1061.075958,8530.516379,0.019494,0.007258
face_1426,33367.243333,961.075958,8530.516379,0.019473,0.006822
face_1427,33267.243333,861.075958,8530.516379,0.019437,0.005234
face_1428,33167.243333,761.075958,8530.516379,0.019384,0.003382
face_1429,33067.243333,661.075958,8530.516379,0.019315,0.001707
face_1430,32993.909299,561.075958,8530.516379,0.019232,0.000266
face_1431,32993.909299,361.075958,8530.516379,0.019153,0.000322
face_1432,33067.243333,261.075958,8530.516379,0.019163,0.001868
face_1433,33167.243333,161.075958,8530.516379,0.019164,0.003217
face_1434,33267.243333,61.075958,8530.516379,0.019156,0.003126
face_1435,33367.243333,-28.930132,8530.516379,0.019139,0.001233
face_1436,32928.909299,961.075958,8530.516379,0.022803,0.001192
face_1437,32867.243333,1061.075958,8530.516379,0.022811,0.003011
face_1438,32767.243333,1161.075958,8530.516379,0.022807,0.003215
face_1439,32667.243333,1261.075958,8530.516379,0.022791,0.001954
face_1440,32567.243333,1361.075958,8530.516379,0.022763,0.000371
face_1441,31302.93091,633.989529,8530.516379,0.023417,1e-06
face_1442,31302.93091,476.77577,8530.516379,0.023414,1e-06
face_1443,31665.768172,261.075958,8530.516379,0.027175,0.000396
face_1444,31567.243333,361.075958,8530.516379,0.027362,0.001609
face_1445,31467.243333,411.77577,8530.516379,0.027529,0.001044
face_1446,31067.243333,411.77577,8530.516379,0.028475,0.012312
face_1447,30967.243333,361.075958,8530.516379,0.028764,0.046163
face_1448,30867.243333,261.075958,8530.516379,0.029024,0.054525
face_1449,30767.243333,161.075958,8530.516379,0.029255,0.046032
face_1450,30667.243333,61.075958,8530.516379,0.029215,0.033217
face_1451,30567.243333,-38.924042,8530.516379,0.029133,0.027985
face_1452,30467.243333,-138.924042,8530.516379,0.02901,0.024229
face_1453,30367.243333,-238.924042,8530.516379,0.028847,0.023619
face_1454,30267.243333,-338.924042,8530.516379,0.028223,0.028116
face_1455,30167.243333,-438.924042,8530.516379,0.027566,0.098726
face_1456,30267.243333,-538.924042,8530.516379,0.027361,0.005887
face_1457,30367.243333,-638.924042,8530.516379,0.02714,0.00657
face_1458,30467.243333,-738.924042,8530.516379,0.026893,0.006801
face_1459,30567.243333,-838.924042,8530.516379,0.02663,0.005484
face_1460,30667.243333,-938.924042,8530.516379,0.026352,0.003031
face_1461,30767.243333,-1008.560416,8530.516379,0.02606,0.000728
face_1462,31093.756273,-1338.924042,8530.516379,0.024992,0.002081
face_1463,31167.243333,-1438.924042,8530.516379,0.025013,0.004375
face_1464,31267.243333,-1538.924042,8530.516379,0.024645,0.004241
face_1465,31367.243333,-1638.924042,8530.516379,0.024259,0.00328
face_1466,31467.243333,-1738.924042,8530.516379,0.023868,0.001806
face_1467,31567.243333,-1811.217489,8530.516379,0.023473,0.000342
face_1468,35715.749739,761.075958,8530.516379,0.018812,0.001588
face_1469,35767.243333,861.075958,8530.516379,0.018812,0.001304
face_1470,35767.243333,1261.075958,8530.516379,0.01884,0.000411
face_1471,35667.243333,1361.075958,8530.516379,0.018841,0.000556
face_1472,33667.243333,1361.075958,8530.516379,0.019105,0.001171
face_1473,33567.243333,1261.075958,8530.516379,0.019138,0.003722
face_1474,33467.243333,1161.075958,8530.516379,0.019155,0.005649
face_1475,33367.243333,1061.075958,8530.516379,0.019148,0.006179
face_1476,33267.243333,961.075958,8530.516379,0.019122,0.005213
face_1477,33167.243333,861.075958,8530.516379,0.019082,0.003527
face_1478,33067.243333,761.075958,8530.516379,0.019026,0.001824
face_1479,32993.909299,661.075958,8530.516379,0.018954,0.000322
face_1480,32993.909299,261.075958,8530.516379,0.018808,0.000394
face_1481,33067.243333,161.075958,8530.516379,0.018814,0.001842
face_1482,33167.243333,61.075958,8530.516379,0.018811,0.002437
face_1483,33267.243333,-28.930132,8530.516379,0.0188,0.001184
face_1484,32928.909299,1061.075958,8530.516379,0.02231,0.001139
face_1485,32867.243333,1161.075958,8530.516379,0.022314,0.002389
face_1486,32767.243333,1261.075958,8530.516379,0.022306,0.001883
face_1487,32667.243333,1361.075958,8530.516379,0.022287,0.000437
face_1488,31665.768172,361.075958,8530.516379,0.026636,0.000361
face_1489,31567.243333,411.77577,8530.516379,0.026797,0.000661
face_1490,30967.243333,411.77577,8530.516379,0.02814,0.025045
face_1491,30867.243333,361.075958,8530.516379,0.028409,0.055477
face_1492,30767.243333,261.075958,8530.516379,0.028651,0.048268
face_1493,30667.243333,161.075958,8530.516379,0.02878,0.038936
face_1494,30567.243333,61.075958,8530.516379,0.028726,0.031104
face_1495,30467.243333,-38.924042,8530.516379,0.028631,0.025751
face_1496,30367.243333,-138.924042,8530.516379,0.028498,0.022452
face_1497,30267.243333,-238.924042,8530.516379,0.028316,0.022072
face_1498,30167.243333,-338.924042,8530.516379,0.027704,0.02693
face_1499,30069.222868,-399.958313,8530.516379,0.027059,0.106695
face_1500,30167.243333,-538.924042,8530.516379,0.026872,0.004847
face_1501,30267.243333,-638.924042,8530.516379,0.02667,0.005194
face_1502,30367.243333,-738.924042,8530.516379,0.026452,0.005706
face_1503,30467.243333,-838.924042,8530.516379,0.02621,0.005107
face_1504,30567.243333,-938.924042,8530.516379,0.025953,0.003131
face_1505,30667.243333,-1008.560416,8530.516379,0.025682,0.000839
face_1506,31093.756273,-1438.924042,8530.516379,0.024411,0.001888
face_1507,31167.243333,-1538.924042,8530.516379,0.024425,0.003479
face_1508,31267.243333,-1638.924042,8530.516379,0.024069,0.002996
face_1509,31367.243333,-1738.924042,8530.516379,0.023695,0.001796
face_1510,31467.243333,-1811.217489,8530.516379,0.023317,0.000363
face_1511,35715.749739,700.925091,8530.516379,0.018465,0.000192
face_1512,35767.243333,761.075958,8530.516379,0.018466,0.000773
face_1513,35767.243333,1361.075958,8530.516379,0.018493,1e-06
face_1514,33567.243333,1361.075958,8530.516379,0.018782,0.001241
face_1515,33467.243333,1261.075958,8530.516379,0.018809,0.003611
face_1516,33367.243333,1161.075958,8530.516379,0.018821,0.005031
face_1517,33267.243333,1061.075958,8530.516379,0.018809,0.004904
face_1518,33167.243333,961.075958,8530.516379,0.018779,0.003588
face_1519,33067.243333,861.075958,8530.516379,0.018735,0.001926
face_1520,32993.909299,761.075958,8530.516379,0.018676,0.000376
face_1521,32993.909299,161.075958,8530.516379,0.018471,0.000427
face_1522,33067.243333,61.075958,8530.516379,0.018473,0.001502
face_1523,33167.243333,-28.930132,8530.516379,0.018467,0.000998
face_1524,32928.909299,1161.075958,8530.516379,0.021834,0.000965
face_1525,32867.243333,1261.075958,8530.516379,0.021834,0.001502
face_1526,32767.243333,1361.075958,8530.516379,0.021823,0.000457
face_1527,31665.768172,411.77577,8530.516379,0.0261,1.1e-05
face_1528,30867.243333,411.77577,8530.516379,0.0278,0.047058
face_1529,30767.243333,361.075958,8530.516379,0.028052,0.059039
face_1530,30667.243333,261.075958,8530.516379,0.028195,0.035847
face_1531,30567.243333,161.075958,8530.516379,0.028305,0.036981
face_1532,30467.243333,61.075958,8530.516379,0.028238,0.02895
face_1533,30367.243333,-38.924042,8530.516379,0.028132,0.023811
face_1534,30267.243333,-138.924042,8530.516379,0.02798,0.020778
face_1535,30167.243333,-238.924042,8530.516379,0.027793,0.020679
face_1536,30067.243333,-338.924042,8530.516379,0.027191,0.025708
face_1537,29962.968138,-441.531598,8530.516379,0.026559,0.115557
face_1538,30116.784266,-538.924049,8530.516379,0.02639,0.003685
face_1539,30167.243333,-638.924042,8530.516379,0.026205,0.00376
face_1540,30267.243333,-738.924042,8530.516379,0.026005,0.004417
face_1541,30367.243333,-838.924042,8530.516379,0.025791,0.004435
face_1542,30467.243333,-938.924042,8530.516379,0.025554,0.003062
face_1543,30567.243333,-1008.560416,8530.516379,0.025303,0.000919
face_1544,31093.756274,-1538.924042,8530.516379,0.023851,0.001613
face_1545,31167.243333,-1638.924042,8530.516379,0.023859,0.002514
face_1546,31267.243333,-1738.924042,8530.516379,0.023513,0.00169
face_1547,31367.243333,-1811.217489,8530.516379,0.023152,0.000371
face_1548,35767.243333,700.925091,8530.516379,0.018132,1e-06
face_1549,33467.243333,1361.075958,8530.516379,0.018465,0.001276
face_1550,33367.243333,1261.075958,8530.516379,0.018486,0.003368
face_1551,33267.243333,1161.075958,8530.516379,0.018493,0.004186
face_1552,33167.243333,1061.075958,8530.516379,0.018476,0.00349
face_1553,33067.243333,961.075958,8530.516379,0.018442,0.001997
face_1554,32993.909299,861.075958,8530.516379,0.018395,0.000427
face_1555,32993.909299,61.075958,8530.516379,0.018143,0.00035
face_1556,33067.243333,-28.930132,8530.516379,0.018142,0.000626
face_1557,32928.909299,1261.075958,8530.516379,0.021374,0.000611
face_1558,32867.243333,1361.075958,8530.516379,0.02137,0.000365
face_1559,30762.885181,468.660309,8530.516379,0.027458,0.096266
face_1560,30667.243333,361.075958,8530.516379,0.027614,0.028005
face_1561,30567.243333,261.075958,8530.516379,0.027739,0.036052
face_1562,30467.243333,161.075958,8530.516379,0.027831,0.034665
face_1563,30367.243333,61.075958,8530.516379,0.027753,0.026813
face_1564,30267.243333,-38.924042,8530.516379,0.027628,0.021742
face_1565,30167.243333,-138.924042,8530.516379,0.027469,0.019126
face_1566,30067.243333,-238.924042,8530.516379,0.027277,0.01908
face_1567,29967.243333,-338.924042,8530.516379,0.026686,0.023104
face_1568,29867.243333,-438.924042,8530.516379,0.026042,0.043843
face_1569,29967.243333,-538.924042,8530.516379,0.025962,0.072331
face_1570,30051.784269,-462.960434,8530.516379,0.025881,0.001999
face_1571,30116.784266,-638.924049,8530.516379,0.025746,0.00219
face_1572,30167.243333,-738.924042,8530.516379,0.025563,0.002994
face_1573,30267.243333,-838.924042,8530.516379,0.025366,0.003497
face_1574,30367.243333,-938.924042,8530.516379,0.025156,0.002798
face_1575,30467.243333,-1008.560416,8530.516379,0.024924,0.000953
face_1576,31093.756274,-1638.924042,8530.516379,0.023311,0.001232
face_1577,31167.243333,-1738.924042,8530.516379,0.023313,0.001453
face_1578,31267.243333,-1811.217489,8530.516379,0.022978,0.000354
face_1579,33367.243333,1361.075958,8530.516379,0.018154,0.00126
face_1580,33267.243333,1261.075958,8530.516379,0.01817,0.002955
face_1581,33167.243333,1161.075958,8530.516379,0.018171,0.003123
face_1582,33067.243333,1061.075958,8530.516379,0.01815,0.002003
face_1583,32993.909299,961.075958,8530.516379,0.018113,0.000471
face_1584,32993.909299,-28.930132,8530.516379,0.017823,2e-06
face_1585,32928.909299,1361.075958,8530.516379,0.02093,2e-06
face_1586,30867.243333,476.77577,8530.516379,0.026793,0.045416
face_1587,30767.243333,561.075958,8530.516379,0.026809,0.047123
face_1588,30667.243333,461.075958,8530.516379,0.027039,0.022266
face_1589,30567.243333,361.075958,8530.516379,0.027177,0.028949
face_1590,30467.243333,261.075958,8530.516379,0.027284,0.035419
face_1591,30367.243333,161.075958,8530.516379,0.02736,0.032203
face_1592,30267.243333,61.075958,8530.516379,0.027261,0.024154
face_1593,30167.243333,-38.924042,8530.516379,0.027129,0.019539
face_1594,30067.243333,-138.924042,8530.516379,0.026965,0.017145
face_1595,29967.243333,-238.924042,8530.516379,0.026769,0.016803
face_1596,29867.243333,-338.924042,8530.516379,0.026164,0.014664
face_1597,29767.243333,-438.924042,8530.516379,0.02551,0.024125
face_1598,29867.243333,-538.924042,8530.516379,0.025468,0.040454
face_1599,29967.243333,-638.924042,8530.516379,0.025385,0.050923
face_1600,30051.784269,-538.924042,8530.516379,0.025314,0.003177
face_1601,30116.784265,-738.924049,8530.516379,0.025126,0.001467
face_1602,30167.243333,-838.924042,8530.516379,0.024946,0.002341
face_1603,30267.243333,-938.924042,8530.516379,0.024751,0.002311
face_1604,30367.243333,-1008.560416,8530.516379,0.024545,0.000922
face_1605,31093.756275,-1738.924042,8530.516379,0.022789,0.000712
face_1606,31167.243333,-1811.217489,8530.516379,0.022787,0.000286
face_1607,33267.243333,1361.075958,8530.516379,0.017849,0.00117
face_1608,33167.243333,1261.075958,8530.516379,0.017859,0.002334
face_1609,33067.243333,1161.075958,8530.516379,0.017856,0.001872
face_1610,32993.909299,1061.075958,8530.516379,0.017831,0.000499
face_1611,30949.743321,476.77577,8530.516379,0.026158,0.017539
face_1612,30867.243333,561.075958,8530.516379,0.026175,0.057831
face_1613,30767.243333,661.075958,8530.516379,0.026178,0.016283
face_1614,30667.243333,561.075958,8530.516379,0.026409,0.012935
face_1615,30567.243333,461.075958,8530.516379,0.026619,0.021995
face_1616,30467.243333,361.075958,8530.516379,0.02674,0.029814
face_1617,30367.243333,261.075958,8530.516379,0.026831,0.034537
face_1618,30267.243333,161.075958,8530.516379,0.026882,0.028825
face_1619,30167.243333,61.075958,8530.516379,0.026776,0.021263
face_1620,30067.243333,-38.924042,8530.516379,0.026638,0.01704
face_1621,29967.243333,-138.924042,8530.516379,0.026468,0.014994
face_1622,29867.243333,-238.924042,8530.516379,0.026244,0.012914
face_1623,29767.243333,-338.924042,8530.516379,0.025627,0.011066
face_1624,29667.243333,-438.924042,8530.516379,0.024984,0.015388
face_1625,29767.243333,-538.924042,8530.516379,0.024958,0.025721
face_1626,29867.243333,-638.924042,8530.516379,0.024912,0.035125
face_1627,29967.243333,-738.924042,8530.516379,0.024828,0.037619
face_1628,30051.784269,-638.924042,8530.516379,0.024765,0.003911
face_1629,30116.784265,-838.924049,8530.516379,0.024529,0.001013
face_1630,30167.243333,-938.924042,8530.516379,0.024351,0.001584
face_1631,30267.243333,-1008.560416,8530.516379,0.02416,0.000795
face_1632,31093.756277,-1811.217489,8530.516379,0.022286,2e-06
face_1633,33167.243333,1361.075958,8530.516379,0.017549,0.00097
face_1634,33067.243333,1261.075958,8530.516379,0.017554,0.001477
face_1635,32993.909299,1161.075958,8530.516379,0.017547,0.000485
face_1636,30966.16321,562.667623,8530.516379,0.025568,0.054979
face_1637,30867.243333,661.075958,8530.516379,0.025574,0.032911
face_1638,30767.243333,728.572992,8530.516379,0.025516,0.00081
face_1639,30667.243333,661.075958,8530.516379,0.025797,0.006061
face_1640,30567.243333,561.075958,8530.516379,0.026009,0.010764
face_1641,30467.243333,461.075958,8530.516379,0.0262,0.023528
face_1642,30367.243333,361.075958,8530.516379,0.026304,0.031442
face_1643,30267.243333,261.075958,8530.516379,0.026371,0.031989
face_1644,30167.243333,161.075958,8530.516379,0.02641,0.025229
face_1645,30067.243333,61.075958,8530.516379,0.026297,0.018209
face_1646,29967.243333,-38.924042,8530.516379,0.026153,0.01483
face_1647,29867.243333,-138.924042,8530.516379,0.025955,0.012468
face_1648,29767.243333,-238.924042,8530.516379,0.025704,0.010386
face_1649,29667.243333,-338.924042,8530.516379,0.025097,0.008819
face_1650,29567.243333,-438.924042,8530.516379,0.024466,0.010651
face_1651,29667.243333,-538.924042,8530.516379,0.024456,0.016849
face_1652,29767.243333,-638.924042,8530.516379,0.024425,0.025729
face_1653,29867.243333,-738.924042,8530.516379,0.024375,0.029364
